contract_id,brand,model,year,power,fuel_type,current_value,color,usage,previous_claims
CTR_003604,Renault,Clio,2010.0,68 kW,Diesel,$5163.73,Black,Mixed,0.0
CTR_003606,Peugeot,208,,104 CV,Diesel,10796.27€,Blue,Mixed,3.0
CTR_003607,BMW,X1,2018.0,128 HP,Hybrid,8157.43€,Black,Personal,0.0
CTR_003611,Volkswagen,Polo,2019.0,177,Electric,9187.42€,White,Mixed,0.0
CTR_003612,Volkswagen,Tiguan,2019.0,164 HP,Hybrid,7174.61€,,Professional,0.0
CTR_003613,Peugeot,3008,2024.0,127hp,Diesel,12582.63€,Red,Professional,
CTR_003615,Renault,Megane,,188 CV,Electric,13697.54€,Black,Mixed,2.0
CTR_003620,Renault,Captur,2023.0,128,Gasoline,12246.45€,Black,Personal,2.0
CTR_003623,Renault,Captur,2013.0,,Hybrid,5525.79€,,Mixed,1.0
CTR_003624,BMW,X1,2023.0,196 HP,Hybrid,35751.10€,White,Mixed,0.0
CTR_003631,Peugeot,308,2022.0,116 HP,Electric,10862.50€,Red,Mixed,2.0
CTR_003633,Peugeot,308,2018.0,161 CV,Hybrid,4108,Red,Personal,0.0
CTR_003637,Renault,Captur,2023.0,178 HP,Electric,11103.96€,Red,Professional,3.0
CTR_003640,Renault,Clio,2024.0,123,Hybrid,11485.99€,Gray,Professional,0.0
CTR_003641,Peugeot,308,2024.0,,Electric,12894.93€,White,Mixed,3.0
CTR_003645,Peugeot,3008,2018.0,180,Hybrid,5697.89€,,Mixed,1.0
CTR_003648,BMW,Serie3,2021.0,133 kW,Diesel,26355.13€,White,Professional,3.0
CTR_003649,Peugeot,308,2019.0,,Gasoline,€6424.59,Gray,Mixed,2.0
CTR_003652,Renault,Captur,2011.0,198 CV,Electric,5463,Gray,Personal,2.0
CTR_003654,Peugeot,308,2019.0,114 CV,Electric,6555.57€,,Professional,
CTR_003656,Volkswagen,Golf,2020.0,102 kW,Electric,8833.16 EUR,Black,Professional,0.0
CTR_003658,Renault,Clio,2021.0,108 CV,Gasoline,7336.85€,White,Professional,3.0
CTR_003663,Peugeot,308,2023.0,126 HP,Electric,14247.55€,Black,Mixed,1.0
CTR_003664,Peugeot,308,2019.0,98 kW,Gasoline,4889.80€,,Personal,3.0
CTR_003667,Peugeot,308,2018.0,,Hybrid,5623.51 EUR,Red,Mixed,3.0
CTR_003668,Volkswagen,Golf,2018.0,136,Diesel,5804.15€,,Professional,1.0
CTR_003676,Peugeot,208,2022.0,,Diesel,9637.61 EUR,Blue,Mixed,2.0
CTR_003678,Renault,Captur,2017.0,100 CV,Electric,5318.59€,Red,Personal,0.0
CTR_003685,Volkswagen,Tiguan,2021.0,132 CV,Hybrid,13344.29€,,Mixed,0.0
CTR_003689,BMW,Serie1,2024.0,104 kW,Diesel,33268.33€,White,Personal,1.0
CTR_003692,Volkswagen,Golf,2022.0,,Hybrid,17131.74€,Red,Mixed,2.0
CTR_003694,Peugeot,308,2019.0,116 HP,Gasoline,5531.06€,Blue,Personal,1.0
CTR_003696,Peugeot,3008,2022.0,176,Electric,10843,White,Mixed,0.0
CTR_003697,Volkswagen,Golf,2018.0,,Gasoline,6040.44€,,Personal,0.0
CTR_003698,Volkswagen,Tiguan,2021.0,167 CV,Hybrid,14090.40 EUR,,Personal,3.0
CTR_003700,Renault,Captur,2014.0,94 CV,Electric,$5001.83,Black,Mixed,1.0
CTR_003701,Renault,Clio,2023.0,128 kW,Electric,9938.72€,White,Professional,1.0
CTR_003704,Peugeot,308,2020.0,113 kW,Gasoline,6790.07 EUR,White,Professional,3.0
CTR_003709,Renault,Clio,2022.0,170hp,Gasoline,9632.16 euros,Black,Personal,0.0
CTR_003711,Volkswagen,Tiguan,2021.0,151,Hybrid,14873.64€,Red,Mixed,1.0
CTR_003713,Volkswagen,Polo,2012.0,,Hybrid,5787.22€,White,Mixed,
CTR_003715,Mercedes,ClasseA,2022.0,107 kW,Hybrid,32354.08€,,Personal,
CTR_003718,Renault,Captur,2012.0,157 CV,Electric,5418.64€,White,Professional,1.0
CTR_003720,Peugeot,3008,2018.0,91 CV,Gasoline,5242,Blue,Professional,
CTR_003721,Renault,Captur,2017.0,104hp,Diesel,5558.37€,Red,Personal,0.0
CTR_003722,Volkswagen,Golf,2020.0,68 kW,Diesel,9780.99€,,Professional,2.0
CTR_003724,Peugeot,208,2014.0,192 HP,Diesel,5093,Blue,Mixed,2.0
CTR_003726,Peugeot,308,2021.0,,Hybrid,10255.33 EUR,Blue,Professional,3.0
CTR_003727,BMW,Serie3,2018.0,102,Hybrid,9676.24€,Red,Personal,
CTR_003730,Renault,Clio,2020.0,129 HP,Diesel,8074.01€,Blue,Personal,3.0
CTR_003733,Volkswagen,Golf,2020.0,117 kW,Hybrid,12199.56€,Red,Mixed,1.0
CTR_003735,Peugeot,3008,2020.0,161 CV,Hybrid,8311.06€,White,Mixed,
CTR_003736,Peugeot,208,2021.0,119,Gasoline,7966.74€,Red,Mixed,1.0
CTR_003737,Renault,Megane,2021.0,112 kW,Gasoline,9355.09€,Blue,Personal,3.0
CTR_003742,Volkswagen,Polo,2012.0,134 kW,Gasoline,5392,,Mixed,0.0
CTR_003744,Renault,Captur,2022.0,92hp,Diesel,9717.52€,,Personal,1.0
CTR_003752,Renault,Captur,2024.0,186hp,Diesel,13001.90 euros,,Mixed,0.0
CTR_003757,Renault,Clio,2022.0,,Hybrid,11045.95 euros,Blue,Mixed,0.0
CTR_003758,Volkswagen,Tiguan,2021.0,,Gasoline,13860.42 euros,Blue,Personal,3.0
CTR_003759,Volkswagen,Golf,2013.0,,Diesel,5742.86€,,Professional,3.0
CTR_003761,Mercedes,ClasseC,2020.0,134 HP,Gasoline,22984.18€,Black,Mixed,3.0
CTR_003764,Peugeot,3008,2023.0,191,Electric,$12394.10,Red,Mixed,0.0
CTR_003766,Renault,Clio,2021.0,92 HP,Diesel,8415.56€,Black,Professional,2.0
CTR_003767,Peugeot,208,2024.0,149hp,Electric,12892.59€,White,Personal,2.0
CTR_003769,Mercedes,ClasseC,2019.0,129 kW,Electric,17644.42€,White,Professional,3.0
CTR_003771,Peugeot,3008,2021.0,127,Hybrid,8703.16€,Red,Professional,1.0
CTR_003774,Peugeot,308,2017.0,109,Diesel,4247.02€,Blue,Professional,2.0
CTR_003778,Renault,Megane,2022.0,92hp,Electric,8921.55€,Black,Mixed,0.0
CTR_003779,Volkswagen,Polo,2015.0,136,Diesel,4228.99€,,Professional,1.0
CTR_003781,Peugeot,308,2019.0,156hp,Electric,5393.08€,Blue,Personal,3.0
CTR_003785,Volkswagen,Golf,,172hp,Diesel,5564.71€,Red,Personal,0.0
CTR_003786,Renault,Captur,2019.0,,Gasoline,5012.51€,,Mixed,2.0
CTR_003787,BMW,X1,2022.0,139 HP,Hybrid,24273.72€,Blue,Personal,2.0
CTR_003797,Volkswagen,Polo,2018.0,175,Gasoline,6452.75€,Gray,Professional,0.0
CTR_003798,Renault,Clio,2018.0,105 kW,Gasoline,4884.63 euros,Gray,Personal,3.0
CTR_003805,Renault,Clio,2010.0,172,Hybrid,5017.66€,White,Mixed,3.0
CTR_003807,Volkswagen,Polo,2020.0,,Diesel,8331.32€,Red,Professional,0.0
CTR_003810,Volkswagen,Tiguan,2022.0,99 kW,Electric,12659.21€,,Professional,2.0
CTR_003811,Peugeot,308,2019.0,95 HP,Diesel,6577.43€,Red,Professional,2.0
CTR_003814,Peugeot,208,2019.0,129 HP,Diesel,5600.31€,Gray,Mixed,3.0
CTR_003818,Volkswagen,Tiguan,2019.0,101,Gasoline,$7566.37,Black,Professional,3.0
CTR_003821,Volkswagen,Polo,2023.0,177hp,Gasoline,17098.80€,Red,Professional,2.0
CTR_003823,Renault,Megane,2021.0,95 HP,Hybrid,$8062.59,,Personal,2.0
CTR_003827,Volkswagen,Golf,2023.0,141 CV,Electric,19074.01 EUR,Blue,Mixed,
CTR_003829,Peugeot,3008,2019.0,129 CV,Hybrid,4992.46€,White,Personal,
CTR_003830,Renault,Clio,,131 HP,Hybrid,5983.80€,Gray,Mixed,2.0
CTR_003833,Renault,Clio,2018.0,93 kW,Electric,$5323.34,Gray,Professional,1.0
CTR_003835,BMW,Serie3,2019.0,111 kW,Diesel,14487.62€,Red,Personal,2.0
CTR_003836,Renault,Clio,2014.0,,Gasoline,5527.80€,Blue,Personal,
CTR_003838,Peugeot,3008,,191hp,Hybrid,4141.92 euros,White,Mixed,2.0
CTR_003840,Renault,Captur,2014.0,141 CV,Gasoline,4669.64€,White,Professional,3.0
CTR_003850,Renault,Clio,2024.0,148hp,Electric,12703.97 EUR,,Personal,3.0
CTR_003852,Peugeot,208,2024.0,,Gasoline,16462.55€,Gray,Mixed,2.0
CTR_003856,Volkswagen,Tiguan,2020.0,,Gasoline,9856.81€,Gray,Mixed,2.0
CTR_003860,Peugeot,208,2021.0,148 HP,Gasoline,10090.96€,Red,Mixed,0.0
CTR_003863,Peugeot,3008,2022.0,199hp,Gasoline,11351.57€,Black,Mixed,2.0
CTR_003865,Peugeot,208,2024.0,157 HP,Gasoline,15417.95 EUR,Black,Mixed,3.0
CTR_003869,Volkswagen,Polo,2019.0,135 HP,Hybrid,7570.01 euros,Red,Personal,0.0
CTR_003871,Peugeot,308,2023.0,117hp,Electric,11823.29€,White,Professional,
CTR_003872,Volkswagen,Golf,2016.0,,Diesel,4119.48€,Black,Personal,2.0
CTR_003873,Peugeot,3008,2022.0,171hp,Diesel,9911.02€,White,Personal,2.0
CTR_003876,Peugeot,208,2019.0,113 CV,Electric,5214.24€,Blue,Professional,2.0
CTR_003877,Volkswagen,Polo,2019.0,143 CV,Gasoline,9391.49€,Black,Mixed,2.0
CTR_003878,Renault,Megane,2022.0,166,Gasoline,12501.49€,White,Mixed,1.0
CTR_003880,Peugeot,3008,2019.0,140 HP,Gasoline,5413.92€,Black,Mixed,3.0
CTR_003887,Mercedes,ClasseA,2019.0,137 CV,Hybrid,13476.11€,,Professional,2.0
CTR_003889,Mercedes,ClasseA,2018.0,152 CV,Hybrid,10222.10€,Gray,Mixed,0.0
CTR_003900,Renault,Megane,2019.0,196hp,Diesel,6264.04€,Gray,Mixed,3.0
CTR_003901,Peugeot,208,2017.0,116 kW,Gasoline,5741.53€,White,Mixed,
CTR_003904,Volkswagen,Polo,2021.0,134 HP,Gasoline,12805.64€,Gray,Personal,1.0
CTR_003907,Peugeot,308,2021.0,198hp,Electric,9754.06€,Black,Mixed,3.0
CTR_003910,Volkswagen,Polo,2021.0,154 CV,Hybrid,12588.56€,White,Professional,
CTR_003912,Volkswagen,Golf,2013.0,134 HP,Gasoline,4365.61€,,Personal,0.0
CTR_003913,Renault,Megane,2023.0,91 kW,Hybrid,10101.29€,Black,Professional,0.0
CTR_003920,Renault,Megane,2012.0,140hp,Electric,5242.79 euros,Gray,Mixed,0.0
CTR_003921,Renault,Megane,2018.0,158 CV,Diesel,5597.46€,White,Mixed,1.0
CTR_003922,Volkswagen,Golf,2022.0,117 kW,Hybrid,16716.03€,White,Professional,3.0
CTR_003923,Volkswagen,Polo,,135 CV,Gasoline,23202.36€,Blue,Personal,3.0
CTR_003924,Volkswagen,Golf,2010.0,118 kW,Hybrid,5627.30€,Gray,Personal,0.0
CTR_003925,Volkswagen,Polo,,185 CV,Gasoline,4575.15€,,Professional,3.0
CTR_003926,Peugeot,308,2024.0,148 CV,Electric,12700.88€,Gray,Personal,1.0
CTR_003931,Peugeot,208,2010.0,142,Gasoline,4861.47€,Blue,Professional,
CTR_003947,Renault,Captur,2022.0,,Hybrid,9994.40€,Gray,Professional,0.0
CTR_003951,Mercedes,ClasseC,2022.0,116 kW,Diesel,33179.57€,Blue,Mixed,0.0
CTR_003952,Volkswagen,Golf,2018.0,90 HP,Gasoline,4632,White,Mixed,2.0
CTR_003956,BMW,Serie3,2010.0,170hp,Electric,5886.02€,White,Personal,3.0
CTR_003965,Volkswagen,Tiguan,2024.0,192hp,Electric,23657.35€,,Personal,3.0
CTR_003969,Renault,Captur,2019.0,173 CV,Hybrid,$5145.68,Red,Mixed,0.0
CTR_003970,BMW,Serie3,2020.0,186 HP,Gasoline,17719.26€,Black,Personal,2.0
CTR_003973,Peugeot,308,2020.0,128 HP,Gasoline,9045,,Professional,2.0
CTR_003974,Renault,Clio,,150 CV,Hybrid,6369.36€,Blue,Personal,0.0
CTR_003975,Volkswagen,Tiguan,2020.0,,Hybrid,11199.61€,Blue,Mixed,0.0
CTR_003977,Peugeot,3008,2023.0,143 CV,Gasoline,14315.21€,White,Mixed,3.0
CTR_003985,Renault,Clio,2019.0,74 kW,Diesel,5003.26€,Gray,Professional,3.0
CTR_003993,Renault,Clio,2022.0,,Electric,8538.24€,Black,Mixed,1.0
CTR_003995,Peugeot,308,2022.0,,Hybrid,12149.98€,Red,Personal,0.0
CTR_003996,Peugeot,208,2023.0,121 kW,Diesel,13819.11€,Red,Professional,0.0
CTR_004002,Peugeot,308,2018.0,,Electric,5299.42€,Blue,Professional,1.0
CTR_004005,Volkswagen,Polo,2018.0,94 HP,Electric,4830.43€,White,Professional,0.0
CTR_004006,Renault,Captur,2015.0,93 CV,Hybrid,5207.47€,Blue,Professional,2.0
CTR_004007,Peugeot,3008,2024.0,110 CV,Hybrid,15250.05€,Black,Professional,3.0
CTR_004009,Renault,Megane,2023.0,168,Gasoline,12086.19€,Gray,Personal,0.0
CTR_004013,Volkswagen,Tiguan,2020.0,88 kW,Gasoline,11552.00€,Blue,Professional,1.0
CTR_004014,Peugeot,308,2023.0,188 CV,Gasoline,12610.21€,Blue,Professional,3.0
CTR_004017,Peugeot,3008,2020.0,110,Hybrid,7342.19 EUR,Blue,Mixed,3.0
CTR_004019,Volkswagen,Tiguan,2011.0,90 CV,Gasoline,5082.01€,White,Professional,1.0
CTR_004020,Peugeot,208,2022.0,131hp,Gasoline,13425.52€,Gray,Mixed,0.0
CTR_004023,Peugeot,3008,2022.0,159 HP,Diesel,10689.81€,Red,Personal,
CTR_004024,Peugeot,308,2023.0,,Hybrid,12911.34€,Gray,Personal,2.0
CTR_004026,Volkswagen,Tiguan,2021.0,,Electric,11603.57 euros,White,Personal,1.0
CTR_004028,Volkswagen,Golf,2023.0,142,Electric,18864.47 euros,Black,Personal,2.0
CTR_004030,Peugeot,208,2024.0,137 CV,Diesel,$15602.96,,Personal,3.0
CTR_004031,Peugeot,308,2021.0,107 CV,Hybrid,10339.96€,Red,Professional,1.0
CTR_004033,Volkswagen,Tiguan,2018.0,,Gasoline,4806,Blue,Personal,1.0
CTR_004034,Renault,Captur,2021.0,183,Gasoline,8113.33€,Black,Mixed,2.0
CTR_004039,Volkswagen,Polo,2022.0,193 CV,Gasoline,13414.35€,Gray,Mixed,2.0
CTR_004044,Peugeot,3008,,,Hybrid,12664.96€,Gray,Mixed,2.0
CTR_004045,Volkswagen,Golf,2022.0,133hp,Diesel,12704.57€,,Personal,2.0
CTR_004047,BMW,X1,2024.0,,Gasoline,31527.24€,White,Professional,1.0
CTR_004052,Volkswagen,Golf,2018.0,,Hybrid,5616.55€,White,Professional,1.0
CTR_004059,BMW,Serie1,2012.0,108 kW,Gasoline,€4175.65,,Personal,2.0
CTR_004064,Peugeot,3008,2017.0,124 kW,Gasoline,4022.11€,,Personal,3.0
CTR_004065,BMW,Serie1,2012.0,127hp,Hybrid,5382.28€,Black,Professional,1.0
CTR_004068,Volkswagen,Golf,2021.0,149 CV,Electric,$14719.68,White,Personal,2.0
CTR_004070,Mercedes,ClasseC,2018.0,82 kW,Diesel,8997.70€,White,Mixed,3.0
CTR_004077,Renault,Megane,2023.0,101 HP,Diesel,10095.18€,Black,Personal,
CTR_004083,Volkswagen,Polo,2024.0,,Hybrid,17754.97€,White,Personal,0.0
CTR_004084,Renault,Megane,,103,Electric,8462.79€,White,Personal,
CTR_004089,Renault,Clio,2022.0,161hp,Gasoline,11290.01€,Blue,Professional,1.0
CTR_004093,Renault,Captur,2019.0,137 HP,Diesel,6283.20€,,Personal,2.0
CTR_004094,Renault,Captur,2022.0,163 HP,Diesel,$12918.77,Red,Personal,3.0
CTR_004095,Renault,Captur,2018.0,108hp,Diesel,5966.05€,Blue,Professional,1.0
CTR_004097,Peugeot,308,2021.0,,Gasoline,11328.60€,Blue,Personal,3.0
CTR_004100,Renault,Captur,2010.0,,Hybrid,4134.61€,,Personal,3.0
CTR_004101,Mercedes,GLA,2019.0,125 kW,Hybrid,12945.21€,Blue,Personal,0.0
CTR_004106,Peugeot,308,2012.0,98,Electric,4994.14€,Gray,Mixed,3.0
CTR_004107,Peugeot,208,2021.0,123,Gasoline,8723.43€,,Mixed,2.0
CTR_004110,Peugeot,208,2022.0,139,Hybrid,11420.82€,Black,Mixed,0.0
CTR_004113,Peugeot,308,2020.0,169hp,Electric,6522.90 EUR,Blue,Professional,1.0
CTR_004117,Peugeot,308,2020.0,93 CV,Electric,$9983.22,Black,Professional,
CTR_004119,Volkswagen,Golf,2020.0,,Electric,11540.26 euros,Gray,Professional,
CTR_004124,Renault,Megane,2018.0,104 CV,Diesel,5104.23€,Red,Mixed,
CTR_004127,Renault,Captur,2021.0,118hp,Electric,8834.81€,Blue,Professional,1.0
CTR_004128,Peugeot,308,2023.0,180,Gasoline,13033.65€,Gray,Personal,
CTR_004129,BMW,Serie1,,,Gasoline,19047.89€,White,Professional,1.0
CTR_004131,Mercedes,ClasseA,2024.0,144 kW,Hybrid,€40725.46,,Personal,3.0
CTR_004134,Renault,Clio,2023.0,197 CV,Hybrid,12232.47€,,Professional,0.0
CTR_004137,Peugeot,3008,2018.0,154 CV,Hybrid,5358.51 euros,Black,Personal,3.0
CTR_004145,Peugeot,308,2020.0,198hp,Hybrid,8626,Red,Professional,0.0
CTR_004146,Peugeot,308,2013.0,79 kW,Diesel,$5814.50,,Personal,0.0
CTR_004150,Peugeot,208,2018.0,,Diesel,€4782.77,Blue,Professional,3.0
CTR_004151,Volkswagen,Polo,2023.0,111 kW,Electric,16996.84 EUR,White,Personal,
CTR_004155,Peugeot,308,2016.0,112 kW,Electric,4197.06€,Black,Mixed,
CTR_004156,Volkswagen,Tiguan,2014.0,170hp,Gasoline,$5312.00,Blue,Professional,0.0
CTR_004157,Volkswagen,Polo,2022.0,102 kW,Hybrid,16937.62€,,Personal,2.0
CTR_004158,Volkswagen,Golf,2015.0,103hp,Diesel,4132.94 euros,Blue,Professional,1.0
CTR_004161,Volkswagen,Golf,2018.0,,Hybrid,4873.16€,White,Mixed,1.0
CTR_004162,Volkswagen,Tiguan,2010.0,,Hybrid,5685.23€,White,Mixed,3.0
CTR_004173,Peugeot,3008,2015.0,91 kW,Diesel,5135.89€,Gray,Professional,
CTR_004175,Renault,Megane,2015.0,127 HP,Hybrid,$5876.64,Black,Mixed,
CTR_004180,BMW,Serie1,2024.0,145 kW,Gasoline,32501.83€,Red,Professional,0.0
CTR_004184,BMW,X1,2024.0,130 HP,Diesel,34843.19€,Blue,Personal,2.0
CTR_004187,Peugeot,208,2020.0,98hp,Diesel,8616.12 EUR,White,Mixed,1.0
CTR_004192,Peugeot,3008,2018.0,146hp,Hybrid,5752.09 EUR,Blue,Personal,3.0
CTR_004197,Peugeot,3008,2016.0,123,Diesel,5948.41€,,Mixed,2.0
CTR_004200,Mercedes,GLA,2022.0,182hp,Gasoline,34668.47€,Gray,Personal,3.0
CTR_004202,Peugeot,208,2014.0,121 kW,Hybrid,4134.97€,Black,Personal,0.0
CTR_004203,Peugeot,308,2021.0,127 CV,Diesel,8998.49€,Red,Personal,1.0
CTR_004204,Renault,Megane,2021.0,,Hybrid,9852.02€,Red,Mixed,0.0
CTR_004205,Volkswagen,Golf,2020.0,121,Diesel,10058.69€,Black,Professional,2.0
CTR_004206,Peugeot,208,2017.0,,Diesel,4872.74€,Black,Professional,1.0
CTR_004207,Peugeot,308,2021.0,128,Diesel,10730.16€,Black,Personal,2.0
CTR_004222,Peugeot,308,2010.0,,Diesel,5666.84€,,Professional,0.0
CTR_004224,Renault,Megane,2023.0,113 CV,Gasoline,13756.06 EUR,White,Personal,3.0
CTR_004225,Volkswagen,Polo,2018.0,76 kW,Electric,€5274.36,White,Personal,3.0
CTR_004229,Volkswagen,Golf,2020.0,108 kW,Electric,9268.54€,Red,Professional,3.0
CTR_004230,Renault,Clio,2022.0,162hp,Hybrid,10038.81 EUR,Black,Mixed,2.0
CTR_004232,Peugeot,308,2013.0,,Diesel,5402.77€,Red,Professional,2.0
CTR_004233,Peugeot,208,2016.0,113 kW,Hybrid,€4729.43,White,Professional,
CTR_004236,Volkswagen,Tiguan,2020.0,121,Gasoline,8550.39€,Blue,Professional,1.0
CTR_004237,Volkswagen,Tiguan,2018.0,130,Diesel,6273,Red,Mixed,
CTR_004239,Volkswagen,Tiguan,2018.0,127 CV,Electric,4622.08€,Red,Personal,1.0
CTR_004249,Volkswagen,Golf,2018.0,184 CV,Gasoline,6711.34€,,Mixed,0.0
CTR_004252,Volkswagen,Tiguan,2021.0,106,Hybrid,14651.22€,Gray,Professional,1.0
CTR_004260,Volkswagen,Polo,2024.0,197 HP,Electric,23650.70 euros,Blue,Professional,3.0
CTR_004261,Volkswagen,Golf,2018.0,,Electric,6346.49€,Black,Personal,2.0
CTR_004262,Mercedes,GLA,2018.0,103hp,Gasoline,9412.79 euros,Gray,Mixed,1.0
CTR_004265,Peugeot,308,2016.0,176hp,Gasoline,4837.51 euros,Gray,Professional,
CTR_004266,Peugeot,208,2024.0,155 CV,Electric,€17447.61,Red,Professional,3.0
CTR_004270,Volkswagen,Golf,2018.0,181 CV,Hybrid,4683.57 euros,Red,Professional,1.0
CTR_004275,Renault,Captur,2016.0,99 kW,Hybrid,4610.49€,Black,Professional,0.0
CTR_004276,Volkswagen,Polo,2019.0,,Hybrid,€7894.72,White,Personal,1.0
CTR_004278,Renault,Clio,2022.0,149 HP,Hybrid,€10426.84,Gray,Professional,3.0
CTR_004279,Peugeot,308,2023.0,,Gasoline,15543.80€,Gray,Mixed,1.0
CTR_004281,Volkswagen,Tiguan,2022.0,168 HP,Gasoline,14562.32€,Blue,Personal,3.0
CTR_004282,Renault,Captur,2015.0,121 HP,Diesel,4477.92€,,Professional,2.0
CTR_004284,Peugeot,308,2016.0,99 HP,Electric,4889.87€,Gray,Mixed,3.0
CTR_004286,Renault,Megane,2023.0,114hp,Electric,11807.46€,Gray,Personal,0.0
CTR_004289,Peugeot,208,2018.0,132 CV,Gasoline,5246.61€,Gray,Mixed,1.0
CTR_004294,Peugeot,208,,142 kW,Diesel,5988.29€,Black,Personal,3.0
CTR_004295,Peugeot,3008,2022.0,152 CV,Hybrid,11634.46€,Blue,Personal,0.0
CTR_004296,Peugeot,208,2018.0,116 HP,Diesel,4924,,Professional,1.0
CTR_004298,Renault,Megane,2018.0,119 kW,Electric,5187.70€,Gray,Professional,2.0
CTR_004304,Mercedes,ClasseA,2021.0,101 kW,Diesel,30513.14€,,Professional,3.0
CTR_004308,Peugeot,208,2022.0,78 kW,Diesel,11969.09€,White,Professional,2.0
CTR_004309,Renault,Captur,2018.0,150 HP,Hybrid,4245.87€,Gray,Professional,2.0
CTR_004314,Renault,Megane,2023.0,,Diesel,14353.73€,Blue,Professional,0.0
CTR_004317,Peugeot,208,2022.0,171hp,Gasoline,11814.15€,White,Personal,0.0
CTR_004318,Volkswagen,Polo,2020.0,147hp,Diesel,8977.72€,,Mixed,1.0
CTR_004323,Volkswagen,Golf,2011.0,,Diesel,4460.98€,Gray,Professional,2.0
CTR_004325,Volkswagen,Polo,2011.0,,Gasoline,4241.07€,Gray,Mixed,2.0
CTR_004329,Renault,Clio,2011.0,153 HP,Diesel,5921.52 EUR,,Personal,3.0
CTR_004337,Renault,Clio,2019.0,66 kW,Hybrid,4638.70€,Red,Personal,3.0
CTR_004342,Peugeot,208,2018.0,198,Diesel,5528.86€,Blue,Professional,
CTR_004347,Renault,Captur,2011.0,122 kW,Diesel,4675.32€,White,Mixed,
CTR_004348,Volkswagen,Tiguan,2020.0,114 kW,Electric,8657.43€,Blue,Professional,3.0
CTR_004350,Peugeot,3008,2017.0,165,Diesel,4867.69 EUR,Gray,Professional,3.0
CTR_004353,Mercedes,ClasseA,2022.0,122 kW,Electric,24323.28€,White,Personal,3.0
CTR_004358,Peugeot,208,2020.0,,Electric,8789.89€,Black,Mixed,1.0
CTR_004360,Mercedes,GLA,2024.0,152 HP,Electric,40670.64€,Blue,Personal,3.0
CTR_004364,Volkswagen,Tiguan,2019.0,180 HP,Diesel,7845.59€,Gray,Personal,
CTR_004365,Peugeot,208,2019.0,125 HP,Diesel,6790.15€,,Personal,2.0
CTR_004370,Peugeot,308,2018.0,145 kW,Hybrid,5038.64€,,Mixed,1.0
CTR_004373,Peugeot,3008,2023.0,148,Hybrid,€13703.17,Black,Mixed,3.0
CTR_004375,Renault,Clio,2018.0,196 CV,Diesel,5629.63 EUR,Gray,Mixed,2.0
CTR_004376,Peugeot,308,2018.0,146 HP,Electric,5441.14€,Black,Mixed,1.0
CTR_004378,Volkswagen,Polo,2021.0,188hp,Hybrid,13614.28€,Blue,Mixed,2.0
CTR_004381,Volkswagen,Golf,2019.0,,Diesel,8653.25€,Blue,Professional,1.0
CTR_004382,Renault,Captur,2019.0,136 HP,Gasoline,$5575.96,Black,Mixed,2.0
CTR_004384,Peugeot,208,2023.0,125hp,Diesel,11179.07€,Gray,Professional,1.0
CTR_004385,Peugeot,3008,2024.0,145hp,Hybrid,15736.00€,,Professional,0.0
CTR_004386,Volkswagen,Tiguan,2022.0,99 CV,Hybrid,13522.02€,Blue,Personal,0.0
CTR_004389,Peugeot,208,2021.0,113 HP,Gasoline,7862,,Professional,0.0
CTR_004397,Volkswagen,Polo,2014.0,94 kW,Hybrid,€4508.64,Blue,Personal,3.0
CTR_004398,BMW,Serie1,2023.0,,Gasoline,33513.72€,,Personal,2.0
CTR_004408,Peugeot,3008,2019.0,106hp,Diesel,6500.21€,Black,Mixed,1.0
CTR_004410,Peugeot,308,2020.0,82 kW,Electric,9058.17€,,Mixed,
CTR_004413,Mercedes,ClasseA,2022.0,103 CV,Diesel,32530.77€,Gray,Professional,1.0
CTR_004414,Volkswagen,Tiguan,2016.0,,Electric,4879.45€,White,Personal,1.0
CTR_004417,Renault,Captur,2020.0,,Hybrid,6582.57€,White,Personal,0.0
CTR_004418,Volkswagen,Tiguan,2018.0,96 CV,Diesel,€6178.82,Gray,Personal,2.0
CTR_004420,Renault,Megane,2016.0,93,Diesel,4823.94€,Black,Mixed,2.0
CTR_004424,Renault,Captur,2015.0,196 CV,Electric,5630.98€,Red,Personal,1.0
CTR_004425,Renault,Captur,2024.0,107hp,Electric,$17566.01,Black,Professional,2.0
CTR_004426,Renault,Captur,2010.0,189,Hybrid,4703.14€,Black,Professional,2.0
CTR_004428,Peugeot,308,2019.0,,Gasoline,5625.18 euros,Blue,Professional,3.0
CTR_004430,Renault,Clio,2021.0,131,Electric,10442.46€,Gray,Personal,2.0
CTR_004431,Peugeot,308,2019.0,83 kW,Electric,5753.42€,White,Personal,0.0
CTR_004432,Peugeot,308,2024.0,112,Hybrid,16240.83€,White,Personal,0.0
CTR_004435,Volkswagen,Polo,2024.0,82 kW,Gasoline,19022.54 EUR,Black,Professional,1.0
CTR_004439,Renault,Clio,2015.0,104hp,Gasoline,5462.56€,Red,Professional,3.0
CTR_004441,Renault,Clio,2018.0,128 kW,Electric,4347.20€,Red,Professional,1.0
CTR_004444,BMW,Serie3,2024.0,90 kW,Electric,39702.40€,Black,Mixed,3.0
CTR_004447,Renault,Megane,2024.0,125 kW,Hybrid,16705.69€,Blue,Personal,2.0
CTR_004453,Renault,Clio,2019.0,149hp,Hybrid,€6195.33,Black,Mixed,3.0
CTR_004456,Volkswagen,Tiguan,2021.0,142 kW,Hybrid,$13286.59,Red,Mixed,2.0
